cid,Iso_smiles,Type,Canonical_smiles
121487090,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)SC(F)(F)F)CO)Cl,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](Cl)[C@@H](CO)O2)cc1SC(F)(F)F
121487093,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/[N+](=O)[O-])CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/[N+](=O)[O-]
121487110,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H](C([C@H](O2)CO)CF)O,Thymidine,Cc1cn([C@@H]2O[C@H](CO)C(CF)[C@H]2O)c(=O)[nH]c1=O
121487125,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[C@H](CBr)N=[N+]=[N-])CO)O,Thymidine,[N-]=[N+]=N[C@@H](CBr)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
121487128,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[C@@H](CBr)N=[N+]=[N-])CO)O,Thymidine,[N-]=[N+]=N[C@H](CBr)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
121487129,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[C@@H](CCl)N=[N+]=[N-])CO)O,Thymidine,[N-]=[N+]=N[C@H](CCl)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
121487130,C[C@H](C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)N=[N+]=[N-],Thymidine,C[C@@H](N=[N+]=[N-])c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
121487134,C1[C@@H](O[C@@H](C1(CO)[N+](=O)[O-])CO)N2C=CC(=O)NC2=O,Thymidine,O=c1ccn([C@H]2CC(CO)([N+](=O)[O-])[C@@H](CO)O2)c(=O)[nH]1
121487278,C1[C@@H](O[C@@H](C1CO)CO)N2C=C(C(=O)NC2=O)Cl,Thymidine,O=c1[nH]c(=O)n([C@H]2CC(CO)[C@@H](CO)O2)cc1Cl
121487283,C[C@]1([C@H](C[C@@H](S1)N2C=CC(=O)NC2=O)O)CO,Thymidine,C[C@]1(CO)S[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
121487309,CC1=CN(C(=O)NC1=O)[C@H]2C(C[C@H](O2)CO)CC=C,Thymidine,C=CCC1C[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O
121487353,C1[C@@H](O[C@@H](C1O)CO)N2C=C(C(=S)NC2=O)/C=C/Br,Thymidine,O=c1[nH]c(=S)c(/C=C/Br)cn1[C@H]1CC(O)[C@@H](CO)O1
121487358,C1[C@@H]([C@](O[C@H]1N2C=CC(=O)NC2=O)(CO)CS)O,Thymidine,O=c1ccn([C@H]2C[C@H](O)[C@](CO)(CS)O2)c(=O)[nH]1
121487388,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CC(=O)NO,Thymidine,O=C(Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O)NO
121487431,C1[C@@H](O[C@@H](C1NO)CO)N2C=CC(=O)NC2=O,Thymidine,O=c1ccn([C@H]2CC(NO)[C@@H](CO)O2)c(=O)[nH]1
121487447,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@@](O2)(C)CO)O,Thymidine,CCc1cn([C@H]2C[C@H](O)[C@@](C)(CO)O2)c(=O)[nH]c1=O
121487458,C[C@@H]1C[C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)C)OC,Thymidine,CO[C@@H]1C[C@@H](C)O[C@H]1n1cc(C)c(=O)[nH]c1=O
121487519,C=CCSC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,C=CCSc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
121487526,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)N,Thymidine,N[C@H]1C[C@H](n2cc(I)c(=O)[nH]c2=O)O[C@@H]1CO
121487527,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)N,Thymidine,N[C@H]1C[C@H](n2cc(Br)c(=O)[nH]c2=O)O[C@@H]1CO
121487537,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@](S2)(CO)C=C)O,Thymidine,C=C[C@]1(CO)S[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1O
121487889,C1[C@@H]([C@H](S[C@H]1N2C=NC(=O)NC2=O)CO)O,Thymidine,O=c1ncn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]1
129148840,C1C[C@@H](OC1)N2CC(C(=O)NC2=O)F,Thymidine,O=C1NC(=O)N([C@H]2CCCO2)CC1F
72247,CC1=CN(C(=O)NC1=O)[C@H]2C[C@H]([C@H](O2)CO)O,Thymidine,Cc1cn([C@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
72283,CC1=CN(C(=O)NC1=O)[C@H]2C(=C[C@H](O2)CO)F,Thymidine,Cc1cn([C@@H]2O[C@H](CO)C=C2F)c(=O)[nH]c1=O
98315,C1C(C(OC1N2C(=O)NC(=O)C=N2)CO)O,Thymidine,O=c1cnn(C2CC(O)C(CO)O2)c(=O)[nH]1
122109,CC1=CN(C(=O)NC1=O)C2[C@H]3[C@H](O3)[C@H](O2)CO,Thymidine,Cc1cn(C2O[C@H](CO)[C@H]3O[C@@H]23)c(=O)[nH]c1=O
189893,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[C@H](CCl)N=[N+]=[N-])CO)O,Thymidine,[N-]=[N+]=N[C@@H](CCl)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
192597,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@@](S2)(C)CO)O,Thymidine,Cc1cn([C@H]2C[C@H](O)[C@@](C)(CO)S2)c(=O)[nH]c1=O
263554,C1CCOC(C1)N2C=C(C(=O)NC2=O)Br,Thymidine,O=c1[nH]c(=O)n(C2CCCCO2)cc1Br
451414,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,CCc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
451516,CCCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,CCCc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
451593,CC1=CN(C(=O)NC1=O)[C@H]2CO[C@H](O2)CO,Thymidine,Cc1cn([C@H]2CO[C@@H](CO)O2)c(=O)[nH]c1=O
451858,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CN)N,Thymidine,Cc1cn([C@H]2C[C@H](N)[C@@H](CN)O2)c(=O)[nH]c1=O
452039,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CCO)N=[N+]=[N-],Thymidine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CCO)O2)c(=O)[nH]c1=O
452079,CC1=CN(C(=O)NC1=O)[C@H]2[C@H](C[C@H](O2)CO)F,Thymidine,Cc1cn([C@@H]2O[C@H](CO)C[C@@H]2F)c(=O)[nH]c1=O
452214,C1=CN(C(=O)NC1=O)[C@H]2C(=C[C@H](O2)CO)F,Thymidine,O=c1ccn([C@@H]2O[C@H](CO)C=C2F)c(=O)[nH]1
452990,C1[C@@H]([C@](O[C@H]1N2C=CC(=O)NC2=O)(CO)N=[N+]=[N-])O,Thymidine,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
453629,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@@](O2)(C)CO)O,Thymidine,Cc1cn([C@H]2C[C@H](O)[C@@](C)(CO)O2)c(=O)[nH]c1=O
453829,C1[C@@H]([C@](O[C@H]1N2C=C(C(=O)NC2=O)Cl)(CO)N=[N+]=[N-])O,Thymidine,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2cc(Cl)c(=O)[nH]c2=O)C[C@@H]1O
454159,C1[C@H](O[C@H]([C@H]1F)N2C=C(C(=O)NC2=O)F)CO,Thymidine,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C[C@@H]2F)cc1F
456904,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
471434,C1=CN(C(=O)NC1=O)[C@H]2C=C([C@H](O2)CO)F,Thymidine,O=c1ccn([C@H]2C=C(F)[C@@H](CO)O2)c(=O)[nH]1
481516,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@](O2)(CO)C#C)O,Thymidine,C#C[C@]1(CO)O[C@@H](n2cc(CC)c(=O)[nH]c2=O)C[C@@H]1O
481517,C#C[C@]1([C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)O)CO,Thymidine,C#C[C@]1(CO)O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
481521,C#C[C@]1([C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)I)O)CO,Thymidine,C#C[C@]1(CO)O[C@@H](n2cc(I)c(=O)[nH]c2=O)C[C@@H]1O
483920,CCCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,CCCc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483921,CC(C)C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,CC(C)c1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483922,C1CC1C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](S3)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1C1CC1
483924,CC(C)(C)C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,CC(C)(C)c1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483929,C#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483936,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)CCF)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1CCF
483944,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1F
483946,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1Br
483947,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1I
483948,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)C#N)CO)O,Thymidine,N#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
487682,CCOC1=NC(=O)C=CN1[C@H]2C[C@@H]([C@H](O2)CN=[N+]=[N-])O,Thymidine,CCOc1nc(=O)ccn1[C@H]1C[C@H](O)[C@@H](CN=[N+]=[N-])O1
487684,CCOC1=NC(=O)C(=CN1[C@H]2C[C@@H]([C@H](O2)CN=[N+]=[N-])O)Br,Thymidine,CCOc1nc(=O)c(Br)cn1[C@H]1C[C@H](O)[C@@H](CN=[N+]=[N-])O1
487685,CCOC1=NC(=O)C(=CN1[C@H]2C[C@@H]([C@H](O2)CN=[N+]=[N-])O)I,Thymidine,CCOc1nc(=O)c(I)cn1[C@H]1C[C@H](O)[C@@H](CN=[N+]=[N-])O1
487686,CCOC1=NC(=O)C=CN1[C@H]2C[C@@H]([C@H](O2)CN)O,Thymidine,CCOc1nc(=O)ccn1[C@H]1C[C@H](O)[C@@H](CN)O1
488245,COC(CBr)C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,COC(CBr)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
488248,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(CBr)N=[N+]=[N-])CO)O,Thymidine,[N-]=[N+]=NC(CBr)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
509189,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N)F,Thymidine,Cc1cn([C@@H]2O[C@H](CO)[C@@H](N)[C@H]2F)c(=O)[nH]c1=O
510969,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CCl)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CCl)O2)cc1I
515215,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=COC=C3)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccoc1
515216,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CC=NO3)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccno1
3007132,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CN=[N+]=[N-])O,Thymidine,[N-]=[N+]=NC[C@H]1O[C@@H](n2cc(Br)c(=O)[nH]c2=O)C[C@@H]1O
3007912,COC(=O)CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,COC(=O)Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
3009783,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](S2)CO)O)F)I,Thymidine,O=c1[nH]c(=O)n([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
5274084,C=CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,C=Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
5274087,CSC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,CSc1ccn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)n1
5274165,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C3=CC=CO3)CO)O,Thymidine,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccco1
6450906,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)N=[N+]=[N-],Thymidine,[N-]=[N+]=N[C@H]1C[C@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)O[C@@H]1CO
6450981,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1/C=C/Br
6475885,C/C=C/C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,C/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
6475886,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)/C=C/Cl)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1/C=C/Cl
6479146,CCC/C=C/C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,CCC/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
10043561,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CI)O,Thymidine,Cc1cn([C@H]2C[C@H](O)[C@@H](CI)O2)c(=O)[nH]c1=O
10086464,CSCOC[C@@H]1[C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)F)O,Thymidine,CSCOC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O
10092318,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O[N+](=O)[O-],Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O[N+](=O)[O-])[C@@H](CO)O2)cc1I
10402220,C=C(C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)N=[N+]=[N-],Thymidine,C=C(N=[N+]=[N-])c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
10494279,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)C(=O)O)OC(=O)C,Thymidine,CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1C(=O)O
10517080,CSC1=NC(=O)C=CN1[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Thymidine,CSc1nc(=O)ccn1[C@H]1C[C@H](N=[N+]=[N-])[C@@H](CO)O1
10754350,CC(=O)NC[C@@H]1[C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)N,Thymidine,CC(=O)NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1N
10848525,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN)NC=O,Thymidine,NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1NC=O
10849479,CC(=O)N[C@H]1C[C@@H](O[C@@H]1CN)N2C=CC(=O)NC2=O,Thymidine,CC(=O)N[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CN
10849857,[2H][C@]1([C@H](C[C@@H](S1)N2C=C(C(=O)NC2=O)CC)O)CO,Thymidine,[2H][C@]1(CO)S[C@@H](n2cc(CC)c(=O)[nH]c2=O)C[C@@H]1O
11119722,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O[N+](=O)[O-],Thymidine,Cc1cn([C@H]2C[C@H](O[N+](=O)[O-])[C@@H](CO)O2)c(=O)[nH]c1=O
11644295,[H][C@@]1([C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O)[2H],Thymidine,[2H][C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
12016027,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]3[C@@H]([C@@](O2)(CCO3)CO)O,Thymidine,Cc1cn([C@@H]2O[C@@]3(CO)CCO[C@@H]2[C@@H]3O)c(=O)[nH]c1=O
14260256,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)C=O)OC(=O)C,Thymidine,CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1C=O
14558278,C[C@@H]1CC[C@@H](O1)N2C=C(C(=O)NC2=O)C,Thymidine,Cc1cn([C@H]2CC[C@@H](C)O2)c(=O)[nH]c1=O
14562600,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CI)O,Thymidine,O=c1ccn([C@H]2C[C@H](O)[C@@H](CI)O2)c(=O)[nH]1
14775386,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CN)OC(=O)C,Thymidine,CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CN
15277828,C1=CN(C(=O)NC1=O)[C@H]2[C@H]3[C@@H]([C@H](O2)CO)OP(=O)(S3)O,Thymidine,O=c1ccn([C@@H]2O[C@H](CO)[C@H]3OP(=O)(O)S[C@H]32)c(=O)[nH]1
15689308,C=C1[C@H](O[C@H]([C@@H]1O)N2C=CC(=O)NC2=O)CO,Thymidine,C=C1[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O
15742005,C=C1[C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)O,Thymidine,C=C1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
16072288,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)[C@@H](C)O)N=[N+]=[N-],Thymidine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H]([C@@H](C)O)O2)c(=O)[nH]c1=O
16755631,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])[O-])O,Thymidine,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
18655749,CC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,CC#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
21124427,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)Br)O,Thymidine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](Br)[C@@H]2O)c(=O)[nH]1
21315228,C1CC(OC1)N2C=C(C(=O)NC2=O)C(F)(F)F,Thymidine,O=c1[nH]c(=O)n(C2CCCO2)cc1C(F)(F)F
21765583,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CN=[N+]=[N-])O,Thymidine,[N-]=[N+]=NC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O
21765584,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CN)O,Thymidine,NC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O
23399682,CC(C)C#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,CC(C)C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
53834483,C1[C@H](O[C@H]([C@@H]1F)N2C=CC(=O)NC2=O)CO,Thymidine,O=c1ccn([C@@H]2O[C@H](CO)C[C@H]2F)c(=O)[nH]1
54531450,CC1=CN(C(=S)NC1=S)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=S)[nH]c1=S
58859108,C#CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)CO)O,Thymidine,C#Cc1cn([C@H]2CC(O)[C@@H](CO)O2)c(=O)[nH]c1=O
68517003,C1[C@@H]([C@H](O[C@H]1N2C=NC(=O)NC2=O)CO)O,Thymidine,O=c1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
69253781,CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)CO)CO,Thymidine,Cc1cn([C@H]2CC(CO)[C@@H](CO)O2)c(=O)[nH]c1=O
71351693,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CBr)O,Thymidine,O=c1ccn([C@H]2C[C@H](O)[C@@H](CBr)O2)c(=O)[nH]1
71352845,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN)N,Thymidine,NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1N
71370351,CC1=CN(C(=O)N(C1=O)C)[C@H]2C[C@@H]([C@H](O2)COC)O,Thymidine,COC[C@H]1O[C@@H](n2cc(C)c(=O)n(C)c2=O)C[C@@H]1O
71447196,C[C@@H]1[C@@H](N(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)O,Thymidine,C[C@H]1C(=O)NC(=O)N([C@H]2C[C@H](O)[C@@H](CO)O2)[C@H]1O
86645138,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CN=[N+]=[N-])O,Thymidine,[N-]=[N+]=NC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O
87208407,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/C(=O)N)CO)O,Thymidine,NC(=O)/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
101254702,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN=[N+]=[N-])N=[N+]=[N-],Thymidine,[N-]=[N+]=NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-]
101643824,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[C@@H]3CC3(F)F)CO)O,Thymidine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1[C@@H]1CC1(F)F
102505730,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)SCCN)CO)O,Thymidine,NCCSc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
121487095,CC1=CN(C(=O)NC1=O)[C@H]2C(C[C@H](O2)CO)CO,Thymidine,Cc1cn([C@@H]2O[C@H](CO)CC2CO)c(=O)[nH]c1=O
640,C1C(C(OC1N2C=CC(=O)NC2=O)CO)O,Thymidine,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1
1814,CCC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,Thymidine,CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
64978,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)N=[N+]=[N-],Thymidine,[N-]=[N+]=N[C@H]1C[C@H](n2cc(Br)c(=O)[nH]c2=O)O[C@@H]1CO
64979,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)N=[N+]=[N-],Thymidine,[N-]=[N+]=N[C@H]1C[C@H](n2cc(I)c(=O)[nH]c2=O)O[C@@H]1CO
169295,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=O)COP(=O)(O)O)O,Thymidine,O=Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O
193091,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)OCC(=O)O,Thymidine,O=C(O)COc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
260895,C1CCOC(C1)N2C=CC(=O)NC2=O,Thymidine,O=c1ccn(C2CCCCO2)c(=O)[nH]1
261158,CC1=CN(C(=O)NC1=O)C2CCCCO2,Thymidine,Cc1cn(C2CCCCO2)c(=O)[nH]c1=O
263959,C1CCOC(C1)N2C=C(C(=O)NC2=O)I,Thymidine,O=c1[nH]c(=O)n(C2CCCCO2)cc1I
267369,C1CC(OC1)N2C=CC(=O)NC2=O,Thymidine,O=c1ccn(C2CCCO2)c(=O)[nH]1
270503,C1CC(OC1)N2C=C(C(=O)NC2=O)I,Thymidine,O=c1[nH]c(=O)n(C2CCCO2)cc1I
288485,C1CCOC(C1)N2C=C(C(=O)NC2=O)F,Thymidine,O=c1[nH]c(=O)n(C2CCCCO2)cc1F
