cid,Iso_smiles,Type
845540,CSC1=NC=NC2=NN(C=C21)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
853012,C1[C@@H]([C@@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,Uridine
13279,CC1=CN(C(=O)N=C1N)[C@H]2CC([C@H](O2)CO)O,Uridine
60708,C1C(C(OC1N2C=C(C(=O)NC2=O)Cl)CO)F,Uridine
72250,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)OC,Uridine
72265,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)C#N,Uridine
72272,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)[N+]#[C-],Uridine
72273,[C-]#[N+][C@H]1C[C@@H](O[C@@H]1CO)N2C=CC(=O)NC2=O,Uridine
73478,C([C@@H]1[C@H]([C@H]([C@@H](O1)C2=NC(=NN2)C(=O)N)O)O)O,Uridine
97235,C1=CN(C2=NC=NC=C21)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
98911,C1=C[N+](=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)[O-],Uridine
107769,C1[C@@H]([C@H](O[C@H]1N2C=CC3=NC=CN3C2=O)CO)O,Uridine
107988,CCOC1=NC(=O)N(C=C1C)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
115160,CC1(CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)O,Uridine
122111,C1[C@H](O[C@H]([C@H]1O)N2C=CC(=NC2=O)N)CO,Uridine
122622,CN1C=C(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
122625,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)N=[N+]=[N-])F,Uridine
124170,C1=CN(C(=O)N=C1N)C2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Uridine
124294,C1=C(C(=O)NC(=O)N1C2[C@@H]([C@@H]([C@H](O2)CO)O)F)Cl,Uridine
124295,C1=C(C(=O)NC(=O)N1C2[C@@H]([C@@H]([C@H](O2)CO)O)F)Br,Uridine
124297,C1=C(C(=O)NC(=O)N1C2[C@@H]([C@@H]([C@H](O2)CO)O)F)I,Uridine
124411,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)S,Uridine
124466,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)COC=O,Uridine
124683,CCOC1=NC(=O)C(=CN1C2C[C@@H]([C@H](O2)CO)O)C,Uridine
125167,C1[C@@H]([C@H](OC1C2=CC(=O)NC2=O)CO)O,Uridine
125255,C1[C@@H]([C@H](O[C@H]1C2=CC=CC=C2)CO)O,Uridine
125460,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)N=[N+]=[N-],Uridine
125654,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)N=[N+]=[N-],Uridine
125836,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CON)O,Uridine
126501,C=CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Uridine
127734,CNNC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
127931,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CF)CO)O,Uridine
130510,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)F)CO)O,Uridine
130601,C1[C@@H]([C@H](O[C@H]1N2C(C(C(=O)NC2=O)O)O)CO)O,Uridine
130680,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)N(C2=O)CCO)CO)O,Uridine
131072,C1=C(N=C(O1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,Uridine
134004,C1=CN(C(=O)N=C1N)C2[C@H]([C@@H]([C@H](O2)CO)O)CF,Uridine
134556,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)[14CH2]O)O,Uridine
135518,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COSC)O,Uridine
145681,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[N+](=O)[O-])CO)O,Uridine
146152,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)CCCl,Uridine
147146,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)CCF,Uridine
149094,CN(C1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Uridine
149097,C1=CN(C(=O)N=C1N(CCO)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
149099,CN(C)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
150619,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)C(=O)N)O)O,Uridine
150983,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)NOP(=O)(O)O)O)O,Uridine
151772,[3H]C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)[3H],Uridine
151840,CONC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
152387,CC1=CN(C(=O)N(C1=O)Cl)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
152743,CCN1C(=O)C=CN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)C(=O)N)O)O,Uridine
159338,CN1C=C(C(=O)NC1=O)C2[C@H]([C@@H]([C@H](O2)CO)O)F,Uridine
160375,[C-]#[N+][C@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,Uridine
161806,COC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
162681,[3H]C([3H])([3H])C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
169704,COC1=CN(C(=O)NC1=O)C2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
170741,C[C@@]1([C@@H](N(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)O)Br,Uridine
172392,C1=C(C(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)N)Br,Uridine
173266,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)N)O)O)O)F,Uridine
174373,C=CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
181830,CCOC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
182378,C1=CN(C=C(C1=N)C(=O)O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
188216,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=O)C(=NN2)C(=O)N)O)O)O,Uridine
189012,C1C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O,Uridine
189108,C1=NC(=O)NC(=C1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Uridine
189148,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CCO)O)O,Uridine
190030,C1CN2C(=N1)C=CN(C2=O)[C@H]3C[C@@H]([C@H](O3)CO)O,Uridine
190287,[3H]OC[C@@H]1[C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)C)O,Uridine
190488,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)ON,Uridine
191803,C1C=C(N(C(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CCF)N,Uridine
191831,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)N,Uridine
192440,CC1=CN(C(=O)NC1=O)[C@]2([C@@H]([C@@H]([C@H](O2)CO)O)O)C#N,Uridine
198207,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)O,Uridine
251784,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)N,Uridine
288008,C1C(C(OC1N2C=C(C(=O)NC2=O)C=O)CO)O,Uridine
439920,C1=CN=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
445537,CN1C=C(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
448820,C1=C(N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Uridine
451393,COC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
451453,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N,Uridine
451455,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)I,Uridine
451457,CC1=CN(C(=O)N=C1NO)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
451503,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@](O2)(CO)C#C)O,Uridine
451572,CC1=CN(C(=NC1=O)N)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
451576,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COC)N=[N+]=[N-],Uridine
451756,CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)CO)O,Uridine
451824,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)I,Uridine
451832,CCO[C@H]1C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)C,Uridine
451837,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)SC#N,Uridine
451843,CNC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
451851,C1C[C@@H](O[C@@H]1CO)N2C=NC(=NC2=O)N,Uridine
451856,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)N,Uridine
451876,CNC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
451892,CC1=CN(C(=O)NC1=O)[C@H]2[C@H](C[C@H](O2)CO)O,Uridine
451893,C[C@@H]1[C@H](O[C@H]([C@H]1O)N2C=CC(=O)NC2=O)CO,Uridine
452030,CC1=C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)C,Uridine
452032,C1[C@H](O[C@H]([C@H]1F)N2C=CC(=O)NC2=O)CO,Uridine
452036,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)F)F,Uridine
452132,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)NC=O,Uridine
452188,CN1C=C(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)N=[N+]=[N-])F,Uridine
452407,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)CO,Uridine
452412,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)CO,Uridine
452421,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=C=S,Uridine
452680,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)NC(=O)C,Uridine
452695,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)NC#N,Uridine
452893,C1[C@@H](C(O[C@H]1N2C=C(C(=O)NC2=O)Cl)[C@H](CO)O)N,Uridine
452960,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)C[N+]#[C-])O,Uridine
452961,[C-]#[N+]C[C@@H]1[C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)O,Uridine
453111,C1C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)CO,Uridine
453112,COCC1=CN(C(=O)NC1=O)[C@H]2CC[C@H](O2)CO,Uridine
453461,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@@H](O2)CO)N)O,Uridine
453463,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@@H](O2)CO)F)O,Uridine
453760,C1=CN(N=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
453762,C1=C(C(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N)Br,Uridine
453764,C1=C(C(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N)I,Uridine
453767,CC1=C(C(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N)N,Uridine
453768,C1=C(C(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N)N,Uridine
453820,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)NC(=O)N,Uridine
453822,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=C(N)N,Uridine
453830,CC1=CN(C(=O)NC1=O)[C@H]2CC[C@](O2)(CO)N=[N+]=[N-],Uridine
453835,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@](O2)(CO)OC)F,Uridine
454160,C1[C@H](O[C@H]([C@H]1F)N2C=C(C(=O)NC2=O)Cl)CO,Uridine
454163,CC1=CN(C(=O)N(C1=O)C)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
455007,CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)CO)N=[N+]=[N-],Uridine
456258,CC[C@]1([C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)C)O)CO,Uridine
456259,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@](O2)(CO)C#C)O)O,Uridine
456570,C1=C[N+](=CC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)[O-],Uridine
460245,C[C@]1([C@H](N(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F)OC)Cl,Uridine
460246,C[C@@]1([C@H](N(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F)OC)Cl,Uridine
460320,CN(C1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-])N,Uridine
460321,CC1=CN(C(=O)N=C1N(C)N)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Uridine
461567,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CN)F,Uridine
464603,CCCO[C@H]1C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)C,Uridine
466416,C1[C@@H](O[C@H]([C@@H]1F)N2C=C(C(=O)NC2=O)Cl)CO,Uridine
469086,C1CONC2=NC(=O)N(C=C21)[C@H]3C[C@@H]([C@H](O3)CO)O,Uridine
469087,C1C2=CN(C(=O)N=C2NO1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
469094,CN1C2=NC(=O)N(C=C2CCO1)[C@H]3C[C@@H]([C@H](O3)CO)O,Uridine
469095,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)NO)CCCl)CO)O,Uridine
469442,C1=C(C=C(C2=C1N(C(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)Cl,Uridine
470046,C1=CC2=NC=CN2C(=C1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
470199,C1[C@@H]([C@H](S[C@H]1N2C(=O)NC(=O)C=N2)CO)O,Uridine
471486,C=C1[C@@H]([C@H](O[C@H]1N2C(=O)N=C(C=N2)N)CO)O,Uridine
471746,C1=C[C@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)F,Uridine
472173,C=C(C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)Cl,Uridine
473450,C1[C@H](O[C@H]([C@@H]1F)N2C=C(C(=O)NC2=O)F)CO,Uridine
473661,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)NO,Uridine
473662,CC1=CN(C(=O)NC1=O)[C@H]2C[C@H]([C@H](O2)CO)NO,Uridine
474356,C1=CN(C(=O)N=C1N2C=NC=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
474669,C=C[C@]1([C@H](C[C@@H](O1)N2C=CC(=NC2=O)N)O)CO,Uridine
475377,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CO)CO)N=[N+]=[N-],Uridine
477012,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)CN=[N+]=[N-],Uridine
477014,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)CN=[N+]=[N-])O,Uridine
477851,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@@](O2)(C)CO,Uridine
477950,C1=CN(C(=O)C(=C1)C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
478559,C1=C2C(=NN=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
481518,C#C[C@]1([C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)F)O)CO,Uridine
481519,C#C[C@]1([C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)Cl)O)CO,Uridine
487687,CCOC1=NC(=O)C(=CN1[C@H]2C[C@@H]([C@H](O2)CN)O)C,Uridine
489880,CC1=CN(C(=O)NC1=O)[C@@H]2C=C([C@H]([C@H]2O)O)CCO,Uridine
489881,C1=CN(C(=O)N=C1N)[C@@H]2C=C([C@H]([C@H]2O)O)CCO,Uridine
490256,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)SC#N)CO)O,Uridine
493323,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=CC(=O)NC2=O)O)O)CO,Uridine
494763,C1[C@@H]([C@H](O[C@H]1N2C=C3C=COC3=NC2=O)CO)O,Uridine
496603,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CSC(=O)C)O,Uridine
498020,CC(C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)N,Uridine
498022,CC(C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)OC,Uridine
502235,CC1=CC(=C(C=C1F)F)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
502239,CC1=CC(=C(C=C1F)Cl)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
502240,CC1=CC(=C(C=C1Cl)F)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
502241,C1[C@@H]([C@H](O[C@H]1C2=CC(=C(C=C2F)F)I)CO)O,Uridine
506489,CSS[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O,Uridine
506492,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)SSC,Uridine
509186,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)N)O,Uridine
510573,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CNC(=O)C)O,Uridine
510575,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)C)O)N,Uridine
510576,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N=C(N)N)O,Uridine
510970,C[C@]1([C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)O)CO,Uridine
510990,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(F)(F)F,Uridine
511668,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)C(F)(F)F,Uridine
511669,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)C(F)(F)F,Uridine
511670,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)C(F)(F)F,Uridine
512674,C1[C@@H]([C@H](O[C@H]1N2C(=O)NC(=O)C(=N2)C=O)CO)O,Uridine
513058,CCC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
514804,CCC1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Uridine
514810,C#CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Uridine
514815,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CCBr)CO)O,Uridine
516084,CC1=NSC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
559992,C1C(COC1N2C=C(C(=O)NC2=O)F)O,Uridine
643233,C1=CN(C(=O)N=C1N2C=NN=C2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Uridine
643973,C1=CN(C(=O)NC1=O)C2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
65119,CC1=CN(C(=O)NC1=O)[C@H]2CC[C@H](O2)CO,Uridine
65120,C[C@@H]1[C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)C)O,Uridine
65161,C1C[C@@H](O[C@@H]1CO)N2C=CC(=O)NC2=O,Uridine
65510,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Cl)CO)O,Uridine
92887,CC1=CC(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
94312,C1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
98561,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=O)CO)O,Uridine
100551,C1=C(C=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)F,Uridine
101436,CNC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
101484,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)Cl,Uridine
101543,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)O,Uridine
107461,CC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
125618,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C(F)(F)F)CO)O,Uridine
126231,C1=CN(C(=O)N=C1)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F,Uridine
128450,C=CCN1C(=O)C=CN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
130583,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=C(F)F)CO)O,Uridine
145984,C1[C@H](O[C@H]([C@@H]1O)N2C=CC(=O)NC2=O)CO,Uridine
149098,CNN(C)C1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
150971,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O,Uridine
151864,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)CCCl)CO)O,Uridine
159359,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)I,Uridine
160696,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@H]([C@H](O2)CO)O)O,Uridine
161234,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O,Uridine
161934,CC1=CN(C(=NC1=O)OC)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
165148,[3H]C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
186930,C1[C@@H]([C@H](O[C@H]1N2C=CC(=N)N(C2=O)CCO)CO)O,Uridine
188319,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)I,Uridine
191215,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)F,Uridine
192785,CC1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Uridine
279519,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)OC(=O)C,Uridine
440055,CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
440416,C1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Uridine
444437,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)O,Uridine
451452,CCC1=CN(C(=O)NC1=O)[C@H]2CC[C@H](O2)CO,Uridine
451603,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)F)O,Uridine
452166,C1C[C@@H](O[C@@H]1CO)N2C=C(C(=O)NC2=O)Cl,Uridine
499785,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)N,Uridine
514812,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CCO)CO)O,Uridine
514816,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CCI)CO)O,Uridine
97000,CC1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Uridine
107643,C1=CN(C(=O)N=C1NN)C2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
149295,CC=CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Uridine
161583,CNC1=NC(=O)N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
161584,CN(C)C1=NC(=O)N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
167800,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)I)O,Uridine
167877,[3H]C1=CC(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Uridine
240980,C1C(C(OC1N2C=C(C(=NC2=O)N)F)CO)O,Uridine
264088,CC1=CN(C(=O)NC1=O)C2CC3C(O2)CO3,Uridine
284240,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)F,Uridine
450214,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[18F])CO)O,Uridine
450772,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)[18F],Uridine
451825,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN=[N+]=[N-])O,Uridine
451827,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN)O,Uridine
452050,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@H]([C@H](O2)CO)C#N)O,Uridine
452055,CC1=CN(C(=O)NC1=O)[C@H]2C[C@H]([C@H](O2)CO)C#N,Uridine
