cid,isosmiles,Type,MLOGP,ALOGP,ESOL,Canonical_smis
129148840,C1C[C@@H](OC1)N2CC(C(=O)NC2=O)F,Thymidine,0.101807703,-0.0406,-1.184380466,O=C1NC(=O)N([C@H]2CCCO2)CC1F
72247,CC1=CN(C(=O)NC1=O)[C@H]2C[C@H]([C@H](O2)CO)O,Thymidine,-0.529895535,-1.2377,-0.646549197,Cc1cn([C@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
72283,CC1=CN(C(=O)NC1=O)[C@H]2C(=C[C@H](O2)CO)F,Thymidine,0.285996308,-0.605,-1.236498638,Cc1cn([C@@H]2O[C@H](CO)C=C2F)c(=O)[nH]c1=O
98315,C1C(C(OC1N2C(=O)NC(=O)C=N2)CO)O,Thymidine,-1.086818473,-1.6651,-0.12823849,O=c1cnn(C2CC(O)C(CO)O2)c(=O)[nH]1
122109,CC1=CN(C(=O)NC1=O)C2[C@H]3[C@H](O3)[C@H](O2)CO,Thymidine,-0.529895535,-1.2375,-0.638269326,Cc1cn(C2O[C@H](CO)[C@H]3O[C@@H]23)c(=O)[nH]c1=O
189893,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[C@H](CCl)N=[N+]=[N-])CO)O,Thymidine,-0.727823532,na,-1.32532128,[N-]=[N+]=N[C@@H](CCl)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
192597,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@@](S2)(C)CO)O,Thymidine,0.114706012,-0.288,-1.451980884,Cc1cn([C@H]2C[C@H](O)[C@@](C)(CO)S2)c(=O)[nH]c1=O
263554,C1CCOC(C1)N2C=C(C(=O)NC2=O)Br,Thymidine,1.416318638,0.3742,-2.319914467,O=c1[nH]c(=O)n(C2CCCCO2)cc1Br
451414,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,0.662448694,0.1585,-1.557787823,CCc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
451516,CCCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,0.938741482,0.6147,-1.801660955,CCCc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
451593,CC1=CN(C(=O)NC1=O)[C@H]2CO[C@H](O2)CO,Thymidine,-0.42728087,-0.9425,-0.706007451,Cc1cn([C@H]2CO[C@@H](CO)O2)c(=O)[nH]c1=O
451858,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CN)N,Thymidine,-0.529895535,-1.8169,-0.485255302,Cc1cn([C@H]2C[C@H](N)[C@@H](CN)O2)c(=O)[nH]c1=O
452039,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CCO)N=[N+]=[N-],Thymidine,-0.278039569,na,-1.459930418,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CCO)O2)c(=O)[nH]c1=O
452079,CC1=CN(C(=O)NC1=O)[C@H]2[C@H](C[C@H](O2)CO)F,Thymidine,0.376361533,-0.4909,-1.266955326,Cc1cn([C@@H]2O[C@H](CO)C[C@@H]2F)c(=O)[nH]c1=O
452214,C1=CN(C(=O)NC1=O)[C@H]2C(=C[C@H](O2)CO)F,Thymidine,-0.011220289,-1.0514,-0.890052198,O=c1ccn([C@@H]2O[C@H](CO)C=C2F)c(=O)[nH]1
452990,C1[C@@H]([C@](O[C@H]1N2C=CC(=O)NC2=O)(CO)N=[N+]=[N-])O,Thymidine,-0.791715537,na,-0.802635461,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
453629,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@@](O2)(C)CO)O,Thymidine,-0.238429535,-1.0327,-0.935821466,Cc1cn([C@H]2C[C@H](O)[C@@](C)(CO)O2)c(=O)[nH]c1=O
453829,C1[C@@H]([C@](O[C@H]1N2C=C(C(=O)NC2=O)Cl)(CO)N=[N+]=[N-])O,Thymidine,-0.220330202,na,-1.404121662,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2cc(Cl)c(=O)[nH]c2=O)C[C@@H]1O
454159,C1[C@H](O[C@H]([C@H]1F)N2C=C(C(=O)NC2=O)F)CO,Thymidine,0.497240012,-1.0275,-1.17305421,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C[C@@H]2F)cc1F
456904,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,0.114706012,-0.0368,-1.410091817,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
471434,C1=CN(C(=O)NC1=O)[C@H]2C=C([C@H](O2)CO)F,Thymidine,-0.011220289,-1.0514,-0.890052198,O=c1ccn([C@H]2C=C(F)[C@@H](CO)O2)c(=O)[nH]1
481516,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@](O2)(CO)C#C)O,Thymidine,0.224060345,0.2669,-1.388358125,C#C[C@]1(CO)O[C@@H](n2cc(CC)c(=O)[nH]c2=O)C[C@@H]1O
481517,C#C[C@]1([C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)O)CO,Thymidine,-0.32879476,-0.6357,-0.802816576,C#C[C@]1(CO)O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
481521,C#C[C@]1([C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)I)O)CO,Thymidine,0.492060345,-0.3532,-1.98983732,C#C[C@]1(CO)O[C@@H](n2cc(I)c(=O)[nH]c2=O)C[C@@H]1O
483920,CCCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,0.395746681,0.4194,-1.655063293,CCCc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483921,CC(C)C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,0.395746681,0.215,-1.674443627,CC(C)c1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483922,C1CC1C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](S3)CO)O,Thymidine,0.395746681,-0.1566,-1.519452159,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1C1CC1
483924,CC(C)(C)C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,0.667561117,0.4212,-1.959447434,CC(C)(C)c1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483929,C#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,0.024340787,0.1479,-1.327974861,C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
483936,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)CCF)CO)O,Thymidine,0.256448694,-0.3225,-1.473070489,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1CCF
483944,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,Thymidine,-0.058855064,-1.0296,-1.068119618,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1F
483946,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,Thymidine,0.238361533,-0.4867,-1.726275795,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1Br
483947,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Thymidine,0.382706012,-0.6569,-2.011571013,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1I
483948,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)C#N)CO)O,Thymidine,-0.75826076,-1.1003,-0.838764009,N#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
487682,CCOC1=NC(=O)C=CN1[C@H]2C[C@@H]([C@H](O2)CN=[N+]=[N-])O,Thymidine,0.533960431,na,-1.607931305,CCOc1nc(=O)ccn1[C@H]1C[C@H](O)[C@@H](CN=[N+]=[N-])O1
487684,CCOC1=NC(=O)C(=CN1[C@H]2C[C@@H]([C@H](O2)CN=[N+]=[N-])O)Br,Thymidine,1.2199959,na,-2.570067815,CCOc1nc(=O)c(Br)cn1[C@H]1C[C@H](O)[C@@H](CN=[N+]=[N-])O1
487685,CCOC1=NC(=O)C(=CN1[C@H]2C[C@@H]([C@H](O2)CN=[N+]=[N-])O)I,Thymidine,1.354815536,na,-2.912764921,CCOc1nc(=O)c(I)cn1[C@H]1C[C@H](O)[C@@H](CN=[N+]=[N-])O1
487686,CCOC1=NC(=O)C=CN1[C@H]2C[C@@H]([C@H](O2)CN)O,Thymidine,0.573570465,-0.1926,-1.081845709,CCOc1nc(=O)ccn1[C@H]1C[C@H](O)[C@@H](CN)O1
488245,COC(CBr)C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,-0.301143014,-1.0815,-1.363521551,COC(CBr)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
488248,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(CBr)N=[N+]=[N-])CO)O,Thymidine,-0.590828732,na,-1.693725188,[N-]=[N+]=NC(CBr)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
509189,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)N)F,Thymidine,-0.382774013,-1.3536,-0.736029626,Cc1cn([C@@H]2O[C@H](CO)[C@@H](N)[C@H]2F)c(=O)[nH]c1=O
510969,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CCl)O,Thymidine,1.069746681,-0.198,-2.513468815,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CCl)O2)cc1I
515215,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=COC=C3)CO)O,Thymidine,-0.610176446,-1.1017,-1.132704469,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccoc1
515216,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CC=NO3)CO)O,Thymidine,-0.5409989,-1.46,-0.931804139,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccno1
3007132,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CN=[N+]=[N-])O,Thymidine,-0.154384048,na,-1.887831684,[N-]=[N+]=NC[C@H]1O[C@@H](n2cc(Br)c(=O)[nH]c2=O)C[C@@H]1O
3007912,COC(=O)CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,-0.723091448,-1.8337,-0.406548811,COC(=O)Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
3009783,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](S2)CO)O)F)I,Thymidine,0.524448694,-0.4832,-2.180454084,O=c1[nH]c(=O)n([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
5274084,C=CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,0.572083469,-0.2322,-1.382562736,C=Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
5274087,CSC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)F,Thymidine,0.742318638,0.7219,-1.918964057,CSc1ccn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)n1
5274165,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)C3=CC=CO3)CO)O,Thymidine,0.063823554,-0.7871,-1.411271918,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccco1
6450906,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)N=[N+]=[N-],Thymidine,0.057481563,na,-2.210590456,[N-]=[N+]=N[C@H]1C[C@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)O[C@@H]1CO
6450981,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O,Thymidine,0.442376257,-0.2887,-2.004182804,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1/C=C/Br
6475885,C/C=C/C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,0.305381456,-0.0252,-1.567369339,C/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
6475886,C1[C@@H]([C@H](S[C@H]1N2C=C(C(=O)NC2=O)/C=C/Cl)CO)O,Thymidine,0.305381456,-0.3727,-1.650248199,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)S2)cc1/C=C/Cl
6479146,CCC/C=C/C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,0.487628996,0.1425,-1.534976676,CCC/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
10043561,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CI)O,Thymidine,0.801746681,0.6427,-2.482686223,Cc1cn([C@H]2C[C@H](O)[C@@H](CI)O2)c(=O)[nH]c1=O
10086464,CSCOC[C@@H]1[C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)F)O,Thymidine,0.171313147,-0.7697,-1.291172328,CSCOC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O
10092318,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O[N+](=O)[O-],Thymidine,0.721408475,-0.9064,-2.011014648,O=c1[nH]c(=O)n([C@H]2C[C@H](O[N+](=O)[O-])[C@@H](CO)O2)cc1I
10402220,C=C(C1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)N=[N+]=[N-],Thymidine,-0.823378539,na,-1.040889804,C=C(N=[N+]=[N-])c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
10494279,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)C(=O)O)OC(=O)C,Thymidine,0.0030011,-0.6497,-1.195367083,CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1C(=O)O
10517080,CSC1=NC(=O)C=CN1[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Thymidine,0.575502449,na,-1.847881877,CSc1nc(=O)ccn1[C@H]1C[C@H](N=[N+]=[N-])[C@@H](CO)O1
10754350,CC(=O)NC[C@@H]1[C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)N,Thymidine,-0.671124099,-2.2419,-0.373123181,CC(=O)NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1N
10848525,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN)NC=O,Thymidine,-0.962590099,-2.2889,-0.120401579,NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1NC=O
10849479,CC(=O)N[C@H]1C[C@@H](O[C@@H]1CN)N2C=CC(=O)NC2=O,Thymidine,-0.671124099,-2.2419,-0.373123181,CC(=O)N[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CN
10849857,[2H][C@]1([C@H](C[C@@H](S1)N2C=C(C(=O)NC2=O)CC)O)CO,Thymidine,0.114706012,-0.0368,-1.416115817,[2H][C@]1(CO)S[C@@H](n2cc(CC)c(=O)[nH]c2=O)C[C@@H]1O
11119722,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O[N+](=O)[O-],Thymidine,0.161942475,-0.7425,-1.162152251,Cc1cn([C@H]2C[C@H](O[N+](=O)[O-])[C@@H](CO)O2)c(=O)[nH]c1=O
11644295,[H][C@@]1([C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O)[2H],Thymidine,-0.83328087,-1.6841,-0.304699723,[2H][C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
12016027,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]3[C@@H]([C@@](O2)(CCO3)CO)O,Thymidine,-0.705718205,-1.8583,-0.661112086,Cc1cn([C@@H]2O[C@@]3(CO)CCO[C@@H]2[C@@H]3O)c(=O)[nH]c1=O
14260256,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)C=O)OC(=O)C,Thymidine,-0.069990882,-0.6023,-1.119888202,CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1C=O
14558278,C[C@@H]1CC[C@@H](O1)N2C=C(C(=O)NC2=O)C,Thymidine,1.001197116,0.2892,-1.737771222,Cc1cn([C@H]2CC[C@@H](C)O2)c(=O)[nH]c1=O
14562600,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CI)O,Thymidine,0.520706012,0.1963,-2.139981814,O=c1ccn([C@H]2C[C@H](O)[C@@H](CI)O2)c(=O)[nH]1
14775386,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CN)OC(=O)C,Thymidine,0.01591657,-1.1482,-0.964150314,CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CN
15277828,C1=CN(C(=O)NC1=O)[C@H]2[C@H]3[C@@H]([C@H](O2)CO)OP(=O)(S3)O,Thymidine,-1.192983452,-1.7495,-0.961148647,O=c1ccn([C@@H]2O[C@H](CO)[C@H]3OP(=O)(O)S[C@H]32)c(=O)[nH]1
15689308,C=C1[C@H](O[C@H]([C@@H]1O)N2C=CC(=O)NC2=O)CO,Thymidine,-0.62026076,-1.4278,-0.517729577,C=C1[C@@H](CO)O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]1O
15742005,C=C1[C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)O,Thymidine,-0.164510548,-0.9243,-0.887712721,C=C1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O
16072288,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)[C@@H](C)O)N=[N+]=[N-],Thymidine,-0.278039569,na,-1.559375219,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H]([C@@H](C)O)O2)c(=O)[nH]c1=O
16755631,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])[O-])O,Thymidine,-0.40242275,-2.7156,-0.336571019,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
18655749,CC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Thymidine,0.305381456,0.0974,-1.555729736,CC#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
21124427,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)Br)O,Thymidine,-0.382774013,-1.1013,-1.097433911,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](Br)[C@@H]2O)c(=O)[nH]1
21315228,C1CC(OC1)N2C=C(C(=O)NC2=O)C(F)(F)F,Thymidine,1.416318638,0.3678,-2.127227658,O=c1[nH]c(=O)n(C2CCCO2)cc1C(F)(F)F
21765583,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CN=[N+]=[N-])O,Thymidine,-0.451600645,na,-1.271683719,[N-]=[N+]=NC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O
21765584,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CN)O,Thymidine,-0.411990611,-2.0639,-0.471313252,NC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O
23399682,CC(C)C#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,0.487628996,0.0607,-1.642717407,CC(C)C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
53834483,C1[C@H](O[C@H]([C@@H]1F)N2C=CC(=O)NC2=O)CO,Thymidine,0.079144936,-0.9373,-0.920508886,O=c1ccn([C@@H]2O[C@H](CO)C[C@H]2F)c(=O)[nH]1
54531450,CC1=CN(C(=S)NC1=S)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,0.189197116,0.5605,-1.645121487,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=S)[nH]c1=S
58859108,C#CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)CO)O,Thymidine,-0.32879476,-0.5968,-0.811815443,C#Cc1cn([C@H]2CC(O)[C@@H](CO)O2)c(=O)[nH]c1=O
68517003,C1[C@@H]([C@H](O[C@H]1N2C=NC(=O)NC2=O)CO)O,Thymidine,-0.680818473,-1.1149,-0.496544291,O=c1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
69253781,CC1=CN(C(=O)NC1=O)[C@H]2CC([C@H](O2)CO)CO,Thymidine,-0.238429535,-1.4998,-0.694800666,Cc1cn([C@H]2CC(CO)[C@@H](CO)O2)c(=O)[nH]c1=O
71351693,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CBr)O,Thymidine,0.376361533,-0.335,-1.692406263,O=c1ccn([C@H]2C[C@H](O)[C@@H](CBr)O2)c(=O)[nH]1
71352845,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN)N,Thymidine,-0.83328087,-2.2633,-0.137381827,NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1N
71370351,CC1=CN(C(=O)N(C1=O)C)[C@H]2C[C@@H]([C@H](O2)COC)O,Thymidine,0.042611134,-0.6233,-1.219957668,COC[C@H]1O[C@@H](n2cc(C)c(=O)n(C)c2=O)C[C@@H]1O
71447196,C[C@@H]1[C@@H](N(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O)O,Thymidine,-1.311491958,-1.4617,-0.302436495,C[C@H]1C(=O)NC(=O)N([C@H]2C[C@H](O)[C@@H](CO)O2)[C@H]1O
86645138,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CN=[N+]=[N-])O,Thymidine,0.057481563,na,-2.210590456,[N-]=[N+]=NC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O
87208407,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/C(=O)N)CO)O,Thymidine,-1.2149989,-2.2539,-0.156884479,NC(=O)/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
101254702,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CN=[N+]=[N-])N=[N+]=[N-],Thymidine,-0.865565448,na,-1.424435538,[N-]=[N+]=NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-]
101643824,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[C@@H]3CC3(F)F)CO)O,Thymidine,0.31442557,-1.4566,-1.210316008,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1[C@@H]1CC1(F)F
102505730,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)SCCN)CO)O,Thymidine,-0.718758875,-2.267,-0.345758396,NCCSc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
121487095,CC1=CN(C(=O)NC1=O)[C@H]2C(C[C@H](O2)CO)CO,Thymidine,-0.238429535,-1.1444,-0.777016533,Cc1cn([C@@H]2O[C@H](CO)CC2CO)c(=O)[nH]c1=O
640,C1C(C(OC1N2C=CC(=O)NC2=O)CO)O,Thymidine,-0.83328087,-1.6841,-0.298675723,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1
1814,CCC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,Thymidine,-0.238429535,-0.7815,-0.893932399,CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
64978,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)N=[N+]=[N-],Thymidine,-0.154384048,na,-1.887831684,[N-]=[N+]=N[C@H]1C[C@H](n2cc(Br)c(=O)[nH]c2=O)O[C@@H]1CO
64979,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)N=[N+]=[N-],Thymidine,-0.010039569,na,-2.233833911,[N-]=[N+]=N[C@H]1C[C@H](n2cc(I)c(=O)[nH]c2=O)O[C@@H]1CO
169295,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=O)COP(=O)(O)O)O,Thymidine,-0.943870292,-2.8824,-0.271210436,O=Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O
193091,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)OCC(=O)O,Thymidine,-2.190496841,-3.2795,0.514325497,O=C(O)COc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
260895,C1CCOC(C1)N2C=CC(=O)NC2=O,Thymidine,0.697811781,-0.0785,-1.408473813,O=c1ccn(C2CCCCO2)c(=O)[nH]1
261158,CC1=CN(C(=O)NC1=O)C2CCCCO2,Thymidine,1.001197116,0.3679,-1.756347288,Cc1cn(C2CCCCO2)c(=O)[nH]c1=O
263959,C1CCOC(C1)N2C=C(C(=O)NC2=O)I,Thymidine,1.560663116,0.204,-2.605209685,O=c1[nH]c(=O)n(C2CCCCO2)cc1I
267369,C1CC(OC1)N2C=CC(=O)NC2=O,Thymidine,0.380603518,-0.5347,-1.055135568,O=c1ccn(C2CCCO2)c(=O)[nH]1
270503,C1CC(OC1)N2C=C(C(=O)NC2=O)I,Thymidine,1.269197116,-0.2522,-2.257826483,O=c1[nH]c(=O)n(C2CCCO2)cc1I
288485,C1CCOC(C1)N2C=C(C(=O)NC2=O)F,Thymidine,1.11910204,-0.1687,-1.66175829,O=c1[nH]c(=O)n(C2CCCCO2)cc1F
451366,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Thymidine,-0.278039569,na,-1.459930418,CCc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
451369,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)N)CO)N=[N+]=[N-],Thymidine,-1.335715537,na,-0.596328239,[N-]=[N+]=N[C@H]1C[C@H](n2cc(N)c(=O)[nH]c2=O)O[C@@H]1CO
451370,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)O)CO)N=[N+]=[N-],Thymidine,-1.335715537,na,-0.810165359,[N-]=[N+]=N[C@H]1C[C@H](n2cc(O)c(=O)[nH]c2=O)O[C@@H]1CO
